area_m2,number_rooms,bathrooms,condominium fees,condition_encoded,heating_encoded,Energy Efficiency Encoded,grid_cell_encoded,price_euro,total_features
43.63338835520137,3.0,1.0,86.4449046870597,0,8,6,37,227136.04676918054,
120.24739879881066,1.0,2.0,268.83918909392554,1,1,7,11,688550.0257877969,
29.853992114356345,2.0,1.0,246.17257998046932,3,9,9,14,202028.6162998002,
130.8799743046659,3.0,1.0,179.33932280337297,2,9,7,34,817563.643404834,
139.02125780070924,3.0,1.0,80.08670564196451,2,2,6,30,868419.5320339284,
103.92131917902174,2.0,1.0,81.1848734886781,3,3,8,40,703258.7212244698,
120.7036153382841,1.0,1.0,236.46310673068479,1,6,8,15,691162.3726090769,
86.13870755600544,2.0,1.0,197.74160528749053,0,9,9,2,448399.8663776778,
72.24028435398029,1.0,1.0,137.79939035226974,3,0,4,42,488866.0998245662,
125.8175079969151,4.0,1.0,198.26887902313985,0,4,8,25,654950.0842824739,
102.7146099983204,2.0,2.0,246.7582337321931,1,9,4,1,588155.3203612961,
151.43722090118908,2.0,2.0,183.6254318476893,3,5,9,38,1024809.415027677,
59.76307780373304,2.0,1.0,138.32577177227108,0,8,7,10,311100.04853612836,
111.8372266930266,4.0,2.0,234.9102746667133,2,1,9,21,698609.9363879805,
144.869406792105,2.0,1.0,123.83765205323512,2,8,5,23,904950.9725540034,
147.86234137181148,3.0,2.0,198.8573630178377,2,2,4,42,923646.8388426164,
50.22296747040271,2.0,1.0,233.75562382265,3,4,7,4,339870.0108732207,
54.225415305213026,1.0,2.0,151.13565670999395,3,9,7,14,366955.4671425687,
114.8126398016477,4.0,2.0,168.81503970901224,0,0,5,3,597663.6265648039,
113.6675854761541,1.0,1.0,125.39839341631253,0,6,4,3,591702.9821447249,
26.193165707954435,3.0,1.0,221.14645254255328,1,8,9,14,149984.99014395685,
46.70597153630998,1.0,1.0,216.98673621911578,1,0,8,18,267443.6056581744,
149.5600093992812,2.0,2.0,130.9978477912665,1,7,5,29,856397.3055333714,
130.50596220283995,3.0,1.0,97.64379586577849,2,1,4,25,815227.3142737286,
48.117222395110986,1.0,3.0,248.9689755408551,1,6,6,26,275524.5855789649,
96.19777644120649,2.0,2.0,156.40677456956075,0,1,7,28,500762.91281734477,
129.76743775247155,3.0,1.0,271.92480446231406,3,9,7,29,878165.1642928865,
135.5154247712029,3.0,2.0,200.28132658320516,2,1,6,18,846519.7598189668,
27.45081753676767,2.0,3.0,86.7835236461026,2,7,9,17,171476.12168350644,
23.208973732386447,2.0,1.0,127.64084952012911,1,3,6,31,132897.17383974753,
80.83893732888276,1.0,1.0,146.93247466289762,0,5,6,22,420811.6156469699,
88.56083565669024,2.0,2.0,82.05679595354273,3,0,4,6,599310.9068140747,
27.51880350567535,4.0,1.0,116.91099217408424,3,0,7,5,186225.87468977587,
54.087043487141976,2.0,2.0,168.87896164407246,3,6,6,3,366019.07421954855,
51.37473428983801,4.0,1.0,116.57127569191931,3,6,5,15,347664.2735614137,
151.8208647541921,3.0,1.0,126.64688241631478,3,9,9,5,1027405.6184592727,
87.64524617736241,1.0,1.0,92.28779823733618,3,8,5,4,593114.9088082233,
143.77041458251398,2.0,1.0,244.5700640318588,1,0,4,11,823245.4394621912,
130.514173981697,1.0,1.0,111.45188979290741,2,8,7,40,815278.6105234175,
27.09815275771097,1.0,2.0,274.87142037630286,0,9,4,22,141060.95181123214,
99.53823981143069,3.0,1.0,215.24179157266155,0,8,4,45,518151.8819735651,
88.56288291642865,2.0,2.0,120.3772846607441,0,4,8,33,461019.0469822055,
138.0315017146175,3.0,2.0,81.66795156348657,2,5,6,32,862236.8551490474,
124.2806442077578,1.0,2.0,152.06818553750267,3,4,4,42,841034.8098828263,
36.38200991490023,3.0,1.0,232.3081476030654,2,9,6,40,227266.30822203812,
31.890419909753977,2.0,2.0,248.19819148725634,0,0,9,24,166007.36686192328,
94.47911775057298,2.0,3.0,96.88213706644663,3,0,5,40,639361.2403747926,
110.1470401390444,2.0,2.0,174.69494005060312,3,8,9,2,745389.5620917184,
60.24044671338495,3.0,1.0,115.90671296534572,0,3,5,19,313585.01913034817,
141.14610868001887,1.0,1.0,240.316901986753,3,0,5,12,955167.1657008552,
149.75261484161797,1.0,1.0,125.76491245261663,1,1,8,11,857500.1857920102,
154.81841196918398,1.0,1.0,147.9422139590937,3,7,7,24,1047690.6883359716,
23.86499839815493,3.0,1.0,164.46958451863617,0,8,4,15,124230.58571988183,
34.54620172716166,3.0,1.0,101.17725440277326,1,2,4,47,197815.40663433349,
141.19757605082125,3.0,2.0,237.94162212693286,1,8,6,27,808513.0788869006,
86.17547439635449,3.0,3.0,136.83699898771061,0,4,6,33,448591.2582242402,
77.96446455677292,3.0,1.0,179.1235686285717,0,5,7,42,405848.3866470188,
141.81100856402628,1.0,2.0,177.19515249003788,3,8,5,39,959666.6913599148,
156.49915022058389,2.0,3.0,173.36345266039422,3,1,8,14,1059064.618562515,
49.12288979159649,3.0,1.0,249.46785534744203,1,1,6,42,281283.1493292095,
27.82837974200014,4.0,2.0,155.70037011582653,3,3,7,38,188320.84605656742,
126.32718813182572,2.0,2.0,98.61338736045121,3,6,9,6,854884.2286001769,
53.76910826541386,2.0,1.0,106.42873720147196,3,5,7,4,363867.5357360969,
131.39389912840028,2.0,1.0,235.24876816586567,3,7,9,35,889171.7908098787,
43.03276503533016,2.0,1.0,155.62690185204508,3,4,9,1,291212.30897161755,
103.82096081667106,1.0,1.0,143.6220976537142,1,9,7,27,594490.4086219599,
129.41373335190946,1.0,1.0,99.67481625189887,2,5,9,17,808404.5241292261,
87.38487775361433,2.0,1.0,125.62770587447687,3,6,9,44,591352.9376729563,
105.98489125688631,1.0,1.0,222.331713515276,0,0,7,1,551710.2871173422,
88.58469299706563,3.0,1.0,79.0240028700869,2,3,9,12,553359.0966941208,
55.5492868377465,2.0,1.0,190.73245797541654,3,2,6,32,375914.4007703369,
74.87395072350158,2.0,2.0,104.77283542231599,1,9,9,15,428736.59818420256,
43.41995113937134,2.0,2.0,187.50937797375622,1,9,7,30,248627.48612749804,
41.01429373336773,4.0,1.0,227.3259074372689,2,1,8,17,256202.64363952246,
148.26623186906062,1.0,1.0,201.24617754350544,3,5,6,20,1003350.6257304599,
75.33060559743029,3.0,1.0,147.86686419942467,2,5,6,4,470565.2235899933,
43.528255483131574,3.0,1.0,126.01443241092416,1,2,9,6,249247.6488872248,
51.01434092244094,1.0,3.0,83.33842905003735,0,0,9,44,265558.00872790115,
133.55778027647182,3.0,1.0,224.5687043253733,3,2,4,14,903815.256665552,
81.61636013143873,2.0,1.0,85.60734422847969,1,0,7,33,467344.3869437289,
152.46247276509047,2.0,1.0,89.02196319650628,1,4,5,3,873017.1346967436,
115.38883508695943,1.0,1.0,126.05337046320142,1,9,5,30,660729.3477315169,
132.45898315930762,2.0,1.0,103.94208251711296,1,8,7,33,758474.9207154468,
126.47340682559565,4.0,3.0,151.89659530495948,2,8,4,45,790037.28284251,
113.06076228039484,2.0,3.0,99.99013492608128,0,4,4,38,588544.1300140911,
77.56226316556284,1.0,1.0,215.62907556154997,0,1,6,4,403754.7047798018,
134.39163743716432,2.0,2.0,203.1343498453931,1,6,5,30,769541.5148052166,
47.26685807862232,1.0,1.0,97.74629074680867,2,4,7,3,295260.3322881308,
73.41423902800366,2.0,1.0,268.1136578397003,3,7,8,31,496810.5126683538,
159.08914964024137,3.0,3.0,143.1684072257263,1,6,6,15,910962.2260571538,
52.40531398327156,3.0,1.0,260.97204531506236,1,8,9,9,300078.67658719054,
41.6288065215362,1.0,1.0,168.68914823345222,2,4,6,15,260041.30052101272,
88.22687453182675,3.0,2.0,107.7930735629458,3,9,9,2,597050.9174734313,
70.43830198197567,1.0,2.0,205.74780950797273,3,0,4,2,476671.68361991877,
136.04997355720843,2.0,1.0,186.08354880052292,1,3,6,33,779037.3325079486,
78.20864945419495,3.0,1.0,258.0272966357454,2,0,8,22,488543.40576733754,
124.37990774753365,2.0,1.0,211.12301015919562,1,1,5,38,712213.2332387314,
82.82247566537009,2.0,2.0,207.59125749012725,3,5,8,34,560478.1462092025,
24.523117102509563,3.0,1.0,166.49838629084786,1,4,9,15,140422.1054426429,
133.25128098222208,1.0,2.0,217.06065802798705,2,6,5,9,832376.4070627799,
144.34161117471214,2.0,1.0,153.51742854553646,1,6,8,13,826516.1748977742,
123.11453411753598,1.0,2.0,136.03729580959464,3,5,5,48,833143.4830854477,
157.0347139753415,2.0,2.0,182.95973855394993,1,2,9,10,899198.2981537073,
113.72972004513801,2.0,1.0,120.12118303339244,0,8,8,7,592026.4271234147,
92.37972823763725,2.0,2.0,94.90409689060823,1,1,7,44,528976.6339704301,
80.53648177056093,1.0,2.0,161.66791712695994,0,7,5,12,419237.16629911406,
156.2148697209551,3.0,1.0,117.19234269961004,0,2,4,44,813185.2531399989,
103.30522436810229,4.0,3.0,168.5587152045352,1,1,9,47,591537.2441584534,
114.75583934589685,2.0,1.0,233.40985026693878,0,7,5,17,597367.9486112855,
26.92635551310639,2.0,2.0,248.84651405866862,0,2,9,5,140166.65163294514,
121.93229108305779,1.0,1.0,169.71655463764918,0,4,5,6,634725.370045971,
106.35977199593715,3.0,2.0,171.91552040266842,0,7,4,49,553661.7497996523,
155.88426912407857,2.0,1.0,128.6286481888692,3,1,8,9,1054903.5811829902,
125.55469983717693,3.0,2.0,128.64564123640318,1,7,5,18,718940.223857236,
116.22764341146468,2.0,1.0,98.14668709880259,1,1,9,26,665532.4578132199,
115.61039874214184,2.0,1.0,195.99806678153584,2,4,8,46,722179.6864896045,
124.39686146740671,2.0,1.0,168.85810342158803,3,0,8,8,841821.2779728253,
144.95563260842928,2.0,1.0,170.43234898705083,2,7,6,37,905489.5965331426,
60.69881999073277,1.0,1.0,199.37120200928496,2,7,5,15,379165.3282761113,
146.84501051317093,1.0,2.0,260.6759354493299,2,3,5,10,917291.9115303432,
57.05862236713165,2.0,1.0,110.01286871572424,0,9,6,8,297021.8542979806,
76.06001776513801,1.0,1.0,125.58794215801632,2,0,9,48,475121.6186576357,
41.22307669864547,2.0,2.0,179.76411254422607,2,0,6,19,257506.8413418844,
110.10723482357653,1.0,1.0,115.89500091130097,3,7,5,42,745120.1906530664,
124.32192881266008,1.0,3.0,224.4198420377332,1,0,8,49,711881.2393868798,
79.80707584135759,1.0,1.0,244.4943876188708,3,6,4,49,540072.2637495848,
152.86378199892022,3.0,2.0,178.7689514226953,0,7,4,41,795740.9783254116,
115.52504994679576,2.0,1.0,87.67635448534017,3,3,5,47,781783.752716036,
29.856488787473907,3.0,1.0,233.0838668053171,2,2,9,20,186503.5493935953,
123.69221245102054,1.0,1.0,253.22320466043885,1,0,4,24,708275.41322035,
102.29939834511309,3.0,3.0,198.3749116063001,2,2,4,38,639030.2968310673,
43.252823104344344,1.0,1.0,101.24554266467756,2,2,7,38,270185.991650763,
61.62991026100696,3.0,1.0,209.90059223253493,1,4,8,21,352899.7443887798,
29.082627014797374,3.0,2.0,86.27592656625293,3,8,4,10,196808.61680596645,
86.71674182960881,3.0,2.0,195.8951280542499,1,8,4,24,496549.7417778773,
133.07203563437437,2.0,1.0,105.07469537807417,3,4,6,48,900528.1144454401,
49.520566634742515,4.0,1.0,203.57649842505256,3,7,7,22,335116.70791887265,
105.52892197805812,3.0,3.0,229.37238855473205,0,1,9,27,549336.7134998607,
135.9313662021312,2.0,2.0,267.95502057921647,2,1,5,46,849118.0075151435,
109.74974378522177,1.0,3.0,106.71887717336053,3,2,4,46,742700.9691452112,
59.49326260784629,3.0,1.0,99.51773215654617,3,9,8,30,402604.16354983574,
157.44469104201087,3.0,2.0,197.88725470247624,2,0,6,32,983504.5882834186,
67.70235242265736,2.0,2.0,127.42507394004672,2,8,8,26,422914.06464443787,
119.1608952660631,1.0,2.0,250.9211817362986,1,2,7,1,682328.5852995618,
158.55864006249652,3.0,1.0,116.4296964437254,0,7,9,16,825385.8809156575,
36.4671971427793,2.0,2.0,149.02409423405356,3,6,8,49,246781.64819186262,
45.82665591520635,2.0,1.0,80.55318600615607,0,0,5,23,238553.22388664895,
113.56321765575794,2.0,2.0,140.14950784017415,2,3,5,27,709391.6275326444,
58.90959032036684,2.0,1.0,108.37795004769018,2,4,9,4,367988.60597031965,
44.77703606198334,1.0,1.0,247.78682378045974,0,6,5,31,233089.36895677843,
113.9672969741142,4.0,2.0,95.7807566628569,1,8,7,27,652589.4618459556,
104.88903963390351,3.0,1.0,77.45922600066402,0,8,5,12,546005.7701207786,
44.84662873679987,3.0,1.0,144.64921139821377,2,6,7,3,280141.96502768504,
29.132218748348777,1.0,1.0,214.36899810804812,2,3,9,19,181979.27549193858,
97.59875186163356,2.0,1.0,248.74425113947098,1,5,5,32,558861.3457129457,
95.41808808663136,1.0,1.0,118.80039134149234,0,1,5,8,496704.20142118866,
40.31121707929763,1.0,3.0,252.49452221289127,1,5,5,41,230826.52794783277,
86.59868174839649,3.0,1.0,94.68835649843108,0,3,6,1,450794.28779700573,
67.50138505241003,3.0,1.0,119.68044768170577,1,6,4,17,386520.4643329768,
83.21382849605573,3.0,1.0,206.57160600134796,2,2,5,22,519809.0935480489,
136.32699136173204,1.0,1.0,267.5016042194113,3,6,9,47,922555.1250775944,
57.47404918416153,3.0,2.0,273.2770953173176,3,1,7,45,388939.6964179897,
111.25819648147129,1.0,1.0,233.11525237224515,2,5,8,16,694992.9273542024,
157.60513742635658,2.0,1.0,94.42123553934053,3,8,4,5,1066549.08040506,
113.66271468230151,3.0,1.0,176.7723410462888,2,1,6,46,710013.152345444,
44.93603077713181,2.0,2.0,266.7757428018189,3,8,5,26,304092.1323062695,
66.17621317203412,3.0,2.0,231.83257419152423,1,2,6,36,378932.3822495321,
105.42017072996002,3.0,2.0,122.86394986763665,1,0,5,20,603647.6630660044,
96.78283958383714,3.0,1.0,249.54155218248323,0,5,6,16,503808.4917727467,
133.03717612062178,1.0,2.0,238.36470181267828,0,4,8,27,692532.4710376553,
78.20392009153196,3.0,1.0,131.8504704878792,0,2,6,49,407094.88584390463,
29.479575017496227,3.0,2.0,176.0970741075164,2,6,6,38,184149.0945072039,
63.746246668719365,2.0,1.0,144.77854424865546,1,8,5,1,365018.12285403145,
105.16565843287701,2.0,2.0,246.92070484787814,1,8,5,37,602190.2972479461,
31.664363910292565,2.0,1.0,118.61003276553781,3,3,4,35,214279.80560541057,
55.91246023652631,2.0,1.0,75.00802646957933,0,8,4,33,291055.44313634996,
89.58489188193332,1.0,3.0,82.84055512591286,2,8,6,18,559607.0062676538,
78.65098120816035,3.0,1.0,171.87449019545429,3,5,6,11,532248.7137814,
116.47584118509639,2.0,1.0,244.65107904887705,0,7,7,47,606321.5145138733,
149.7599259844782,2.0,3.0,135.31250061432587,2,0,9,21,935500.4184130812,
44.19758632660921,1.0,1.0,163.0543162327071,2,3,5,45,276087.6130886748,
78.38172299134135,2.0,2.0,171.47767514252757,1,5,4,10,448822.4936763775,
113.15023393591817,2.0,1.0,201.42162517678142,3,1,6,33,765712.8436461067,
88.50853761098023,3.0,1.0,130.40156596076696,3,6,4,3,598956.9942864132,
79.46344651107522,2.0,1.0,182.3509202119379,2,1,4,31,496381.705392677,
51.56325782291525,2.0,1.0,153.19956576504407,0,9,9,44,268415.42639538937,
71.94316729007832,2.0,3.0,246.03795430199136,0,6,7,48,374504.18650272605,
74.79553236477345,3.0,1.0,261.4040313152906,2,7,5,17,467222.799174773,
90.62578014439299,2.0,1.0,260.8468893030346,1,2,4,7,518933.33143833623,
72.47542710159719,3.0,1.0,127.8674263010559,2,4,6,18,452729.8737129325,
114.04702756904334,3.0,1.0,216.6575676297226,3,5,8,36,771781.6459728689,
28.899604564402857,2.0,1.0,75.76818419282034,2,4,7,31,180526.21209744425,
133.84553864333606,4.0,1.0,142.17918403924654,2,4,4,24,836088.5369063464,
25.997806278067255,1.0,1.0,129.57150899516355,0,8,9,21,135333.03658658592,
106.04084376762299,3.0,1.0,267.0828960374698,3,5,6,6,717602.0163592801,
52.62620312614281,2.0,1.0,193.33078431534682,3,8,5,38,356133.24201201485,
99.91586648810048,1.0,1.0,130.96249826269616,2,9,9,28,624141.1665455239,
116.52147684009427,2.0,3.0,208.84628021610746,2,0,5,43,727870.8881661454,
77.10050106759508,1.0,1.0,216.73832670564283,0,3,8,26,401350.9763178627,
26.12638529711158,2.0,3.0,211.2177826180911,2,0,8,41,163202.83424554078,
60.612463480243775,3.0,2.0,163.17278227382525,0,6,8,38,315521.573245016,
126.45994959518428,3.0,1.0,112.61016717972822,2,8,9,21,789953.2200026164,
36.35496557030409,2.0,3.0,253.89692386988528,1,2,5,34,208172.59026808102,
157.0976020485881,2.0,2.0,141.38002124597003,3,3,6,34,1063114.4754215458,
36.208015564892506,3.0,2.0,158.83169993673664,2,5,5,14,226179.42342182386,
147.9398254134088,1.0,1.0,130.63477413544854,2,8,4,35,924130.8558642471,
29.660098863698146,4.0,1.0,221.34292037888827,3,8,7,35,200716.49747192962,
99.53855734427853,1.0,1.0,124.69979418630271,1,8,8,6,569968.8883994467,
45.54786866887292,3.0,2.0,241.1664592303869,0,3,9,25,237101.98126239164,
23.7264541415283,1.0,1.0,123.43112941177597,2,6,5,11,148211.26299941557,
27.274983463229354,4.0,2.0,189.15130076915375,3,8,5,18,184575.8901378661,
61.184696376794285,1.0,1.0,273.4103784106825,0,7,4,43,318500.3636358903,
122.79050891399342,1.0,2.0,249.28721409153775,3,1,7,1,830950.7323381704,
68.36004695573229,2.0,1.0,113.9117391496855,2,5,9,15,427022.4635157311,
57.565974158926494,1.0,1.0,107.88001931150129,0,5,9,28,299662.9024643856,
103.56269800651893,1.0,1.0,174.91727438459264,2,1,6,29,646921.7093972617,
128.4003286783761,1.0,1.0,260.2788622375811,3,1,9,31,868913.6325877653,
150.5048624575096,3.0,2.0,117.37932969281424,1,4,9,40,861807.639595544,
100.3267998559081,1.0,1.0,116.75271934937388,1,0,5,33,574482.452993203,
115.30414689443121,3.0,1.0,106.11661483396301,2,0,9,43,720266.6331157483,
157.92022145026644,3.0,1.0,118.92848396938399,1,7,5,11,904268.8127825933,
142.7184812795344,4.0,1.0,255.68018668213438,0,5,7,38,742929.0472434853,
40.81485743953951,2.0,1.0,130.20693381179296,1,8,9,46,233710.42885958997,
51.74721704267705,2.0,1.0,177.8227303728613,2,5,4,16,323247.6436997858,
104.27572783735125,3.0,2.0,109.6655268795175,0,2,5,48,542813.1412153231,
54.96473819417078,4.0,1.0,221.68147664289054,3,4,8,23,371958.6298580529,
56.24139495153101,3.0,2.0,108.18007881018198,3,7,8,34,380598.0505824673,
25.10161600477005,2.0,2.0,116.42242196677874,0,5,4,47,130667.86792783672,
66.81972556432186,1.0,1.0,121.66866055215698,2,2,4,41,417400.58839338075,
154.94426896280515,1.0,1.0,183.48200686777187,3,0,8,15,1048542.3906535556,
34.348540993334346,2.0,2.0,223.63709948529947,2,4,9,48,214563.90459536933,
106.83233186469884,2.0,2.0,195.20296542996496,3,5,5,47,722958.1926608443,
139.52051945573817,3.0,1.0,100.85319899257058,3,2,4,42,944166.4412283862,
112.21229057197002,2.0,1.0,87.84039234894118,0,6,7,22,584127.3630172614,
66.89567259233648,1.0,1.0,168.82478619560345,1,6,5,28,383052.0871857802,
100.44076629866758,3.0,1.0,152.9753854230712,2,0,9,12,627420.0409786041,
80.8825608296439,3.0,1.0,269.62061766192573,3,5,9,33,547350.3102903087,
97.15781022866506,1.0,1.0,97.40809149559539,0,3,8,34,505760.42246461444,
113.4756747234087,1.0,1.0,182.08507673617365,3,7,7,24,767915.1739653612,
92.59189073530887,2.0,2.0,131.57377642263873,3,5,8,7,626589.954676152,
130.98435297349596,2.0,1.0,187.8490460138642,1,6,4,39,750031.0236947145,
156.33428930627807,1.0,2.0,148.74233784979094,2,7,4,44,976568.278175384,
135.86402439898578,1.0,2.0,258.8235689061155,1,5,7,33,777972.5668750249,
64.43143885997723,1.0,2.0,127.67684124048296,3,6,4,43,436021.90250551765,
22.327020180428597,2.0,1.0,262.44163267141937,1,0,4,2,127847.00937040831,
128.22652217705587,2.0,3.0,85.59068244681573,3,6,7,33,867737.4452681221,
55.320458545948256,4.0,1.0,248.83721942296165,3,4,6,32,374365.8687353192,
146.91975844657884,2.0,2.0,269.8575918932312,3,6,6,47,994238.7400775646,
70.57793382378748,2.0,1.0,97.09120901187858,0,4,5,3,367397.38723410305,
107.90890294512185,2.0,3.0,272.5224763419477,3,0,9,19,730243.5890290455,
113.58704874080931,3.0,1.0,115.77776422826942,0,2,5,9,591283.743658431,
123.0508650230559,1.0,1.0,221.87125965729243,1,7,7,42,704602.9862699521,
22.79086073355272,2.0,2.0,155.15334044156668,3,0,4,32,154230.83253468515,
41.97481025745604,1.0,1.0,219.09847443562077,0,1,9,29,218502.22559276683,
70.30623096745867,2.0,1.0,220.64645457433784,2,9,7,31,439179.62735853094,
157.9582379802111,1.0,2.0,226.04688721991607,0,6,9,36,822260.4542508259,
75.38968818608686,2.0,1.0,148.4691180858707,1,5,8,38,431689.7684540807,
135.5968995280739,3.0,2.0,238.2126778096885,0,2,9,46,705857.2545923549,
23.678531483037577,2.0,2.0,123.58389705001855,2,2,5,27,147911.90610019953,
76.55105488594751,1.0,2.0,81.00018124422455,3,3,7,45,518038.0444818601,
151.1647320156688,3.0,1.0,78.01462791535276,3,4,5,2,1022965.4220270804,
81.60798521942294,3.0,1.0,105.53272240001452,1,4,5,14,467296.4312628407,
85.03284173311833,2.0,2.0,169.9285038972316,1,6,6,8,486907.5418929343,
99.81067123953041,1.0,1.0,230.6375008697905,3,1,6,1,675441.0507390643,
72.41779924141531,2.0,1.0,152.31221581164786,0,9,6,11,376974.9097071543,
29.279240277471306,3.0,3.0,230.10282492451776,2,0,8,5,182897.67005647722,
104.15292015349408,1.0,1.0,238.0137080295658,0,6,5,16,542173.8589391651,
25.98048579266565,3.0,2.0,210.92204617811902,3,0,6,17,175815.73597873322,
67.47232760061812,3.0,1.0,161.22185146806575,3,4,5,45,456600.2741430545,
88.3854307218124,2.0,1.0,84.95680512399161,3,0,8,15,598123.9025384057,
92.78160499030027,3.0,1.0,225.5458535853582,3,8,6,40,627873.793309238,
119.57744779194562,1.0,3.0,175.36542492886062,1,0,5,49,684713.8115522999,
84.5358960926986,2.0,2.0,156.9227740598082,3,4,8,2,572073.2440020542,
49.42153510447187,2.0,1.0,213.55829018425803,3,8,7,2,334446.5394886677,
27.29561464486029,3.0,1.0,101.4408232785206,0,3,9,23,142088.85072363305,
41.980658861203466,2.0,2.0,107.42300901023086,2,6,4,32,262239.2049925498,
78.79505971812478,3.0,1.0,128.09797492279665,2,9,7,38,492206.5155322618,
158.7453277527678,1.0,2.0,100.54312673856158,3,0,5,21,1074265.0023856417,
